Transaction ID,Customer ID,product detail,City,Quantity,Price variation,Discount,Transaction Date,Revenue,Profit,Store,Customer Segment,Year,Month,Day_Name,Day_Type,Season,Profit Margin (%),Purchase Frequency,Product Rank
TTD290,21722,Grocery,Karachi,2,4780,0.0413129836074649,2025-06-11 04:08:46,9165.05,1683.41,Store D,Premium,2025,June,Wednesday,Weekday,Summer,18.36771212377456,1,1.0
TTD291,22327,Clothing,Peshawar,16,2705,0.0187903301520005,2024-02-04 03:11:08,42466.75,11348.85,Store E,Regular,2024,February,Sunday,Weekend,Winter,26.724084136412607,1,3.0
TTD292,43458,Grocery,Lhore,11,1115,0.2814730409374303,2024-06-02 12:48:49,8812.73,892.86,Store B,Regular,2024,June,Sunday,Weekend,Summer,10.13148025640182,1,1.0
TTD293,36843,Grocery,Peshawar,7,2352,0.0216340452566092,2024-09-26 02:44:04,16107.82,2675.66,Store E,Premium,2024,September,Thursday,Weekday,Autumn,16.610938041274363,1,1.0
TTD294,55159,Grocery,Peshawar,9,1840,0.2815599552755879,2024-02-19 20:21:30,11897.37,1498.93,Store E,Premium,2024,February,Monday,Weekday,Winter,12.598834868546575,1,1.0
TTD295,62503,Book,Lhore,18,150,0.1261080667799401,2025-03-24 08:24:21,2359.51,448.63,Store B,Regular,2025,March,Monday,Weekday,Spring,19.01369352111244,1,1.0
TTD296,53982,Sports,Peshawar,8,2399,0.2984443977347429,2025-05-03 16:01:43,13464.26,2412.05,Store E,Premium,2025,May,Saturday,Weekend,Spring,17.91446392152261,1,2.0
TTD297,10345,Electronics,Karachi,17,1128,0.0607157795386627,2024-11-25 17:33:11,18011.71,5229.65,Store D,Regular,2024,November,Monday,Weekday,Autumn,29.03472241114253,1,4.0
TTD298,41959,Grocery,Faisabad,19,4638,0.0097335410453023,2024-10-26 06:01:10,87264.26,16598.49,Store C,VIP,2024,October,Saturday,Weekend,Autumn,19.020948553279432,1,1.0
TTD299,49632,Clothing,Karachi,18,1263,0.0659383317882132,2025-01-17 01:08:16,21234.96,2580.2,Store D,Premium,2025,January,Friday,Weekday,Winter,12.150717496053677,1,3.0
TTD300,26330,Grocery,Karachi,14,528,0.1730620088672889,2025-08-28 18:19:08,6112.73,1639.1,Store D,Premium,2025,August,Thursday,Weekday,Summer,26.814532950089404,1,1.0
TTD301,77630,Clothing,Faisabad,7,4703,0.2654506156161675,2024-03-16 20:19:33,24182.1,6898.02,Store C,Regular,2024,March,Saturday,Weekend,Spring,28.525314178669348,1,3.0
TTD302,89718,Grocery,Peshawar,7,2276,0.003294941003879,2024-06-03 04:26:55,15879.5,2344.31,Store E,Regular,2024,June,Monday,Weekday,Summer,14.763122264554928,1,1.0
TTD303,99409,Sports,Queeta,18,2926,0.0516996823097238,2024-04-24 17:29:03,49945.08,6940.17,Store F,Premium,2024,April,Wednesday,Weekday,Spring,13.895602930258596,1,2.0
TTD304,43626,Electronics,Lhore,15,3760,0.0764332844424979,2025-02-26 02:33:34,52089.16,14222.26,Store B,VIP,2025,February,Wednesday,Weekday,Winter,27.303684682187235,1,4.0
TTD305,42381,Clothing,Karachi,11,1018,0.2559097356165452,2025-05-31 17:59:57,8332.32,1173.57,Store D,Regular,2025,May,Saturday,Weekend,Spring,14.084552681606082,1,3.0
TTD306,34607,Book,Peshawar,5,4022,0.12019590020319,2025-05-26 06:31:33,17692.86,1814.08,Store E,VIP,2025,May,Monday,Weekday,Spring,10.253175574779885,1,1.0
TTD307,43982,Book,Lhore,18,1216,0.1803236073245106,2025-05-20 00:58:51,17941.08,4844.66,Store B,VIP,2025,May,Tuesday,Weekday,Spring,27.003168148182827,1,1.0
TTD308,29427,Grocery,Karachi,12,2713,0.121367093022993,2025-04-05 07:41:35,28604.77,6535.55,Store D,Premium,2025,April,Saturday,Weekend,Spring,22.84776280319681,1,1.0
TTD309,77188,Book,Peshawar,3,3984,0.1987006918217089,2024-12-15 06:06:58,9577.13,1898.64,Store E,VIP,2024,December,Sunday,Weekend,Winter,19.82472828498726,1,1.0
TTD310,80152,Sports,Peshawar,13,4283,0.0960692537192,2024-08-28 20:48:14,50329.96,12141.67,Store E,Premium,2024,August,Wednesday,Weekday,Summer,24.124139975473856,1,2.0
TTD311,20479,Grocery,Queeta,19,2973,0.2736209848792627,2025-08-18 15:50:00,41030.97,9701.07,Store F,Premium,2025,August,Monday,Weekday,Summer,23.64328700978797,1,1.0
TTD312,52572,Sports,Karachi,2,4047,0.2916827413124815,2025-07-31 21:20:17,5733.12,1408.44,Store D,Regular,2025,July,Thursday,Weekday,Summer,24.56672806430007,1,2.0
TTD313,41265,Electronics,Faisabad,3,4211,0.115141931852321,2025-02-05 20:33:43,11178.41,1192.6,Store C,VIP,2025,February,Wednesday,Weekday,Winter,10.668780264814046,1,4.0
TTD314,90081,Sports,Karachi,7,1070,0.1145601833744695,2024-11-17 13:37:06,6631.94,1257.77,Store D,Premium,2024,November,Sunday,Weekend,Autumn,18.965340458448058,1,2.0
TTD315,37764,Book,Peshawar,3,3623,0.2810741345395919,2024-05-15 08:09:41,7814.01,1765.7,Store E,Premium,2024,May,Wednesday,Weekday,Spring,22.59659253059569,1,1.0
TTD316,51249,Grocery,Queeta,13,764,0.0555423374078888,2025-06-24 08:39:53,9380.35,1304.6,Store F,Premium,2025,June,Tuesday,Weekday,Summer,13.907796617397002,1,1.0
TTD317,65154,Book,Queeta,18,4749,0.1938010353633164,2024-03-22 12:18:31,68915.5,10092.76,Store F,VIP,2024,March,Friday,Weekday,Spring,14.645123375728248,1,1.0
TTD318,62274,Grocery,Karachi,14,3931,0.1180375787418612,2025-05-14 11:24:58,48537.92,8046.89,Store D,Premium,2025,May,Wednesday,Weekday,Spring,16.578563729142083,1,1.0
TTD319,98510,Sports,Peshawar,14,2825,0.2711900645494677,2025-08-24 15:07:45,28824.43,4570.43,Store E,Regular,2025,August,Sunday,Weekend,Summer,15.856098455372752,1,2.0
TTD320,76710,Clothing,Queeta,19,527,0.0517381067725944,2025-04-22 10:04:15,9494.95,2652.8,Store F,VIP,2025,April,Tuesday,Weekday,Spring,27.939062343666897,1,3.0
TTD321,17990,Electronics,Islamabad,16,4260,0.1269220649116716,2024-09-07 02:07:32,59508.99,7673.81,Store A,VIP,2024,September,Saturday,Weekend,Autumn,12.895211294965684,1,4.0
TTD322,34932,Clothing,Queeta,8,160,0.2720982692994998,2025-07-08 12:30:44,931.71,115.23,Store F,Premium,2025,July,Tuesday,Weekday,Summer,12.36758218759056,1,3.0
TTD323,34191,Sports,Islamabad,6,1937,0.0820633588828922,2025-12-09 01:55:10,10668.26,2646.2,Store A,Regular,2025,December,Tuesday,Weekday,Winter,24.80441983978643,1,2.0
TTD324,31162,Grocery,Karachi,5,4032,0.1643367062375104,2025-02-06 13:26:17,16846.97,4098.24,Store D,Premium,2025,February,Thursday,Weekday,Winter,24.32627350793644,1,1.0
TTD325,70764,Clothing,Queeta,6,954,0.2176760062816782,2025-07-23 19:18:25,4478.02,1107.12,Store F,Premium,2025,July,Wednesday,Weekday,Summer,24.72342687169776,1,3.0
TTD326,64540,Grocery,Queeta,12,2111,0.2480866449599937,2025-07-23 14:57:52,19047.47,3399.89,Store F,VIP,2025,July,Wednesday,Weekday,Summer,17.849562172824,1,1.0
TTD327,26198,Book,Lhore,14,1761,0.2197548054482586,2024-07-07 12:29:33,19236.17,4090.65,Store B,Premium,2024,July,Sunday,Weekend,Summer,21.265407822867022,1,1.0
TTD328,75204,Electronics,Faisabad,7,1083,0.2100808009964276,2025-08-13 10:59:27,5988.38,1091.36,Store C,Regular,2025,August,Wednesday,Weekday,Summer,18.224628363597496,1,4.0
TTD329,66819,Electronics,Queeta,13,2802,0.1786009476467317,2025-07-09 23:52:45,29920.28,5277.58,Store F,Premium,2025,July,Wednesday,Weekday,Summer,17.63880551919969,1,4.0
TTD330,68640,Clothing,Islamabad,12,3410,0.0150725158016788,2025-07-29 05:47:10,40303.23,8487.05,Store A,Regular,2025,July,Tuesday,Weekday,Summer,21.05798964499868,1,3.0
TTD331,54114,Clothing,Islamabad,7,610,0.1669901040398418,2024-02-02 16:02:50,3556.95,606.72,Store A,Regular,2024,February,Friday,Weekday,Winter,17.05731033610256,1,3.0
TTD332,49400,Clothing,Islamabad,12,2698,0.1651361454840404,2024-11-20 01:24:55,27029.55,6741.64,Store A,VIP,2024,November,Wednesday,Weekday,Autumn,24.94173968860007,1,3.0
TTD333,37426,Electronics,Faisabad,13,2332,0.2842525847293172,2025-02-19 11:09:28,21698.6,4665.51,Store C,Regular,2025,February,Wednesday,Weekday,Winter,21.50143327219268,1,4.0
TTD334,43811,Clothing,Peshawar,14,938,0.0755652281717497,2025-02-15 22:28:05,12139.68,2802.57,Store E,Premium,2025,February,Saturday,Weekend,Winter,23.08602862678424,1,3.0
TTD335,53571,Clothing,Peshawar,15,1961,0.268650169727133,2025-04-24 00:10:32,21512.66,2957.47,Store E,Regular,2025,April,Thursday,Weekday,Spring,13.747579332355924,1,3.0
TTD336,34002,Electronics,Lhore,8,3190,0.1781997009038324,2025-09-21 23:36:28,20972.34,3719.88,Store B,Regular,2025,September,Sunday,Weekend,Autumn,17.73707654939792,1,4.0
TTD337,10449,Grocery,Peshawar,8,3129,0.2032918363658499,2024-02-14 05:53:08,19943.2,4626.06,Store E,VIP,2024,February,Wednesday,Weekday,Winter,23.196177143086366,1,1.0
TTD338,20465,Electronics,Karachi,2,3082,0.1364415845822207,2025-10-24 12:02:13,5322.97,1386.11,Store D,Premium,2025,October,Friday,Weekday,Autumn,26.04016178937698,1,4.0
TTD339,35700,Electronics,Faisabad,15,3103,0.0336497563859182,2024-07-14 21:13:43,44978.77,4966.27,Store C,VIP,2024,July,Sunday,Weekend,Summer,11.041364626022457,1,4.0
TTD340,42727,Clothing,Faisabad,9,1729,0.1038318651766618,2025-08-17 09:25:42,13945.27,2458.11,Store C,Regular,2025,August,Sunday,Weekend,Summer,17.626836913161238,1,3.0
TTD341,21736,Clothing,Karachi,19,2102,0.0460737671023199,2024-01-15 02:33:20,38097.91,8511.91,Store D,VIP,2024,January,Monday,Weekday,Winter,22.342196724177256,1,3.0
TTD342,35442,Grocery,Lhore,9,1531,0.169549655004828,2024-03-23 13:46:48,11442.78,1876.86,Store B,Premium,2024,March,Saturday,Weekend,Spring,16.402133048087965,1,1.0
TTD343,78625,Clothing,Karachi,14,3740,0.258558821491427,2024-08-30 09:25:20,38821.86,4658.71,Store D,Regular,2024,August,Friday,Weekday,Summer,12.000223585371748,1,3.0
TTD344,42760,Sports,Lhore,11,1218,0.1059677639457288,2025-02-06 12:24:29,11978.24,2168.23,Store B,Regular,2025,February,Thursday,Weekday,Winter,18.10140721842274,1,2.0
TTD345,12640,Clothing,Peshawar,11,4724,0.0273173135280031,2025-07-22 20:26:41,50544.48,7286.17,Store E,Regular,2025,July,Tuesday,Weekday,Summer,14.415362468859112,1,3.0
TTD346,31345,Grocery,Islamabad,4,2096,0.1605331866122131,2024-10-25 13:08:57,7038.09,2030.43,Store A,Premium,2024,October,Friday,Weekday,Autumn,28.84916220167688,1,1.0
TTD347,10652,Grocery,Faisabad,8,4628,0.263790038411246,2025-12-25 07:02:39,27257.44,4673.23,Store C,Regular,2025,December,Thursday,Weekday,Winter,17.144786891212085,1,1.0
TTD348,42177,Sports,Karachi,16,2018,0.0869551011419026,2024-07-02 06:11:53,29480.39,4175.01,Store D,Regular,2024,July,Tuesday,Weekday,Summer,14.161990394292614,1,2.0
TTD349,61409,Book,Islamabad,6,4210,0.2314160927684361,2025-06-11 06:52:38,19414.43,2429.55,Store A,Regular,2025,June,Wednesday,Weekday,Summer,12.514145406277702,1,1.0
TTD350,93026,Book,Peshawar,7,3270,0.0068732510508761,2025-06-25 03:02:34,22732.67,5878.11,Store E,Premium,2025,June,Wednesday,Weekday,Summer,25.8575433506051,1,1.0
TTD351,43301,Electronics,Peshawar,9,4875,0.2309861527023763,2024-02-04 02:15:44,33740.48,6961.11,Store E,Regular,2024,February,Sunday,Weekend,Winter,20.631330674608066,1,4.0
TTD352,52524,Sports,Islamabad,19,1741,0.1114317079262099,2024-05-11 22:00:41,29392.95,3867.84,Store A,VIP,2024,May,Saturday,Weekend,Spring,13.159073859547954,1,2.0
TTD353,29887,Electronics,Faisabad,12,2681,0.2017120091351056,2024-04-18 10:05:14,25682.52,3653.86,Store C,Premium,2024,April,Thursday,Weekday,Spring,14.227030680789891,1,4.0
TTD354,36112,Sports,Peshawar,7,3545,0.2544215060030881,2024-12-25 00:26:14,18501.53,2884.62,Store E,VIP,2024,December,Wednesday,Weekday,Winter,15.591251101935894,1,2.0
TTD355,44882,Grocery,Queeta,3,3874,0.1753785101541627,2024-12-14 11:11:25,9583.75,1586.12,Store F,Premium,2024,December,Saturday,Weekend,Winter,16.55009782183383,1,1.0
TTD356,86862,Electronics,Lhore,8,985,0.1518687216545234,2024-01-03 19:07:50,6683.27,1073.71,Store B,Premium,2024,January,Wednesday,Weekday,Winter,16.065638527247888,1,4.0
TTD357,49043,Grocery,Lhore,6,4771,0.0267251257677338,2025-01-12 16:02:30,27860.97,3443.9,Store B,Regular,2025,January,Sunday,Weekend,Winter,12.361019734775924,1,1.0
TTD358,26393,Book,Islamabad,16,3392,0.1252448387113684,2025-03-08 15:31:08,47474.71,13790.66,Store A,Premium,2025,March,Saturday,Weekend,Spring,29.048434419083343,1,1.0
TTD359,23525,Grocery,Peshawar,13,664,0.0021853765226729,2024-09-11 01:44:13,8613.14,2565.12,Store E,VIP,2024,September,Wednesday,Weekday,Autumn,29.78147342316507,1,1.0
TTD360,73477,Clothing,Faisabad,10,2807,0.0215435641529377,2024-05-07 07:55:13,27465.27,3927.03,Store C,VIP,2024,May,Tuesday,Weekday,Spring,14.298166375207671,1,3.0
TTD361,85228,Book,Faisabad,7,4569,0.1392531720719869,2025-11-26 17:57:18,27529.27,7286.98,Store C,Premium,2025,November,Wednesday,Weekday,Autumn,26.4699354541548,1,1.0
TTD362,34739,Clothing,Islamabad,6,1353,0.229754564958175,2025-10-17 06:22:00,6252.85,785.59,Store A,Regular,2025,October,Friday,Weekday,Autumn,12.5637109478078,1,3.0
TTD363,98641,Electronics,Lhore,14,1011,0.1891686436193438,2025-11-21 19:54:17,11476.51,2262.64,Store B,Regular,2025,November,Friday,Weekday,Autumn,19.715401284885388,1,4.0
TTD364,87254,Book,Karachi,5,3079,0.0558664362183451,2024-10-21 11:49:18,14534.94,1848.42,Store D,Premium,2024,October,Monday,Weekday,Autumn,12.717080359464846,1,1.0
TTD365,52365,Electronics,Faisabad,2,174,0.0877806409861202,2025-10-04 00:20:05,317.45,54.81,Store C,VIP,2025,October,Saturday,Weekend,Autumn,17.26571113561191,1,4.0
TTD366,93687,Sports,Peshawar,5,1901,0.2468717981797552,2025-03-27 16:59:14,7158.48,1798.0,Store E,VIP,2025,March,Thursday,Weekday,Spring,25.117063957711693,1,2.0
TTD367,30037,Book,Queeta,11,4806,0.1253640672105911,2024-03-20 15:51:05,46238.5,5851.23,Store F,Regular,2024,March,Wednesday,Weekday,Spring,12.65445462114904,1,1.0
TTD368,57541,Grocery,Faisabad,15,3767,0.1832544594952069,2025-08-18 16:42:19,46150.21,10223.11,Store C,Regular,2025,August,Monday,Weekday,Summer,22.15181686063834,1,1.0
TTD369,57053,Clothing,Peshawar,12,1848,0.0298151698227961,2024-06-06 10:52:49,21514.82,5054.88,Store E,VIP,2024,June,Thursday,Weekday,Summer,23.494874695674888,1,3.0
TTD370,23810,Book,Faisabad,14,3642,0.0498997977252093,2024-04-25 00:09:19,48443.71,11209.09,Store C,VIP,2024,April,Thursday,Weekday,Spring,23.13838060710049,1,1.0
TTD371,11777,Sports,Queeta,16,201,0.0702273163744937,2025-07-21 09:26:48,2990.15,633.77,Store F,VIP,2025,July,Monday,Weekday,Summer,21.19525776298848,1,2.0
TTD372,87733,Clothing,Queeta,14,153,0.299226797055126,2024-07-13 17:20:10,1501.06,183.92,Store F,VIP,2024,July,Saturday,Weekend,Summer,12.25267477649128,1,3.0
TTD373,14299,Book,Islamabad,7,79,0.2380510005673425,2024-01-26 21:00:31,421.36,92.41,Store A,VIP,2024,January,Friday,Weekday,Winter,21.931365103474462,1,1.0
TTD374,56666,Grocery,Islamabad,4,2754,0.1169652732014481,2025-11-16 08:39:53,9727.51,2530.55,Store A,Regular,2025,November,Sunday,Weekend,Autumn,26.01436544398309,1,1.0
TTD375,83258,Grocery,Karachi,11,234,0.1910133814667175,2025-09-10 18:56:06,2082.33,222.87,Store D,Regular,2025,September,Wednesday,Weekday,Autumn,10.702914523634584,1,1.0
TTD376,51078,Sports,Islamabad,6,219,0.2194213809511372,2024-04-16 10:48:42,1025.68,266.5,Store A,VIP,2024,April,Tuesday,Weekday,Spring,25.98276265501911,1,2.0
TTD377,34862,Sports,Lhore,14,3679,0.1953898710515769,2025-10-22 19:41:55,41442.25,10747.57,Store B,Premium,2025,October,Wednesday,Weekday,Autumn,25.933847703732297,1,2.0
TTD378,21710,Clothing,Karachi,12,3116,0.1909634125593362,2025-09-17 00:09:24,30251.5,4560.7,Store D,Premium,2025,September,Wednesday,Weekday,Autumn,15.075946647273687,1,3.0
TTD379,50350,Book,Faisabad,16,4741,0.0876681374076936,2025-05-27 10:23:53,69205.85,16953.08,Store C,Regular,2025,May,Tuesday,Weekday,Spring,24.496599637169403,1,1.0
TTD380,86724,Electronics,Faisabad,1,2591,0.1224266809395499,2025-12-06 11:06:47,2273.79,653.96,Store C,Regular,2025,December,Saturday,Weekend,Winter,28.760791453916152,1,4.0
TTD381,93945,Grocery,Queeta,1,1681,0.0555231224042513,2024-07-02 05:13:35,1587.67,239.37,Store F,Regular,2024,July,Tuesday,Weekday,Summer,15.07681067224297,1,1.0
TTD382,34038,Sports,Islamabad,5,4437,0.0634476116622746,2025-08-16 22:09:01,20777.41,4424.98,Store A,Premium,2025,August,Saturday,Weekend,Summer,21.297072156731755,1,2.0
TTD383,28794,Clothing,Queeta,9,3926,0.2262783686875718,2024-09-14 07:47:25,27338.68,4663.82,Store F,VIP,2024,September,Saturday,Weekend,Autumn,17.059419108749946,1,3.0
TTD384,63295,Grocery,Peshawar,4,2919,0.0307198004560092,2025-12-14 03:23:20,11317.32,1167.48,Store E,VIP,2025,December,Sunday,Weekend,Winter,10.315869834907913,1,1.0
TTD385,94814,Book,Karachi,2,3203,0.1997595302842786,2025-03-12 04:15:04,5126.34,1086.24,Store D,VIP,2025,March,Wednesday,Weekday,Spring,21.189386579899107,1,1.0
TTD386,54609,Grocery,Lhore,13,2873,0.1855035810121107,2024-01-13 21:50:17,30420.63,3248.49,Store B,Premium,2024,January,Saturday,Weekend,Winter,10.678575690247046,1,1.0
TTD387,48922,Sports,Faisabad,7,3017,0.0128371108047987,2025-02-22 12:01:35,20847.89,3869.12,Store C,VIP,2025,February,Saturday,Weekend,Winter,18.55880858926251,1,2.0
TTD388,84398,Grocery,Faisabad,9,185,0.1159387125190688,2024-03-21 16:25:21,1471.96,222.44,Store C,VIP,2024,March,Thursday,Weekday,Spring,15.111823690861163,1,1.0
TTD389,83525,Electronics,Peshawar,9,2132,0.089662247870144,2024-07-19 16:52:00,17467.56,2249.64,Store E,Regular,2024,July,Friday,Weekday,Summer,12.878959625729063,1,4.0
TTD390,56789,Grocery,Lhore,12,2362,0.019357998403395,2025-07-23 21:16:26,27795.32,6197.17,Store B,VIP,2025,July,Wednesday,Weekday,Summer,22.29573179945401,1,1.0
TTD391,98171,Electronics,Lhore,12,4885,0.2346932381484731,2024-08-07 15:55:42,44862.28,10663.74,Store B,Regular,2024,August,Wednesday,Weekday,Summer,23.769946601019832,1,4.0
TTD392,11636,Clothing,Queeta,5,1185,0.0390105652196002,2024-04-25 06:54:31,5693.86,883.18,Store F,Regular,2024,April,Thursday,Weekday,Spring,15.511094406957673,1,3.0
TTD393,67660,Grocery,Islamabad,9,3401,0.1471860446016625,2025-12-11 09:39:05,26103.78,5825.46,Store A,VIP,2025,December,Thursday,Weekday,Winter,22.31653806460214,1,1.0
TTD394,71479,Grocery,Karachi,7,1444,0.051776392569007,2024-08-13 08:21:30,9584.64,2697.77,Store D,Regular,2024,August,Tuesday,Weekday,Summer,28.146805722489315,1,1.0
TTD395,20128,Grocery,Karachi,3,851,0.2947780297540768,2024-04-19 23:01:19,1800.43,286.08,Store D,VIP,2024,April,Friday,Weekday,Spring,15.889537499375148,1,1.0
TTD396,15084,Sports,Karachi,15,3171,0.0576681724467785,2025-04-28 15:38:02,44822.01,6842.22,Store D,Premium,2025,April,Monday,Weekday,Spring,15.265312733632427,1,2.0
TTD397,46509,Sports,Faisabad,15,4824,0.0518060303147538,2024-10-19 11:28:58,68611.32,19072.29,Store C,Premium,2024,October,Saturday,Weekend,Autumn,27.797585004923388,1,2.0
TTD398,29818,Sports,Queeta,9,4320,0.1288545216908424,2025-06-20 21:07:08,33870.14,6717.73,Store F,VIP,2025,June,Friday,Weekday,Summer,19.833782795110974,1,2.0
TTD399,43084,Grocery,Faisabad,2,233,0.265327370800879,2024-10-02 21:36:00,342.36,75.71,Store C,Premium,2024,October,Wednesday,Weekday,Autumn,22.11414884916461,1,1.0
TTD400,14217,Book,Peshawar,19,3136,0.1483278524239033,2025-06-02 00:30:48,50746.03,14951.4,Store E,Regular,2025,June,Monday,Weekday,Summer,29.463191504832984,1,1.0
TTD401,68937,Book,Faisabad,19,1938,0.1742179099190092,2025-04-04 23:31:20,30406.95,7537.13,Store C,Premium,2025,April,Friday,Weekday,Spring,24.78752390489674,1,1.0
TTD402,64402,Electronics,Karachi,3,1061,0.0620487836108083,2024-10-15 08:16:04,2985.5,368.62,Store D,VIP,2024,October,Tuesday,Weekday,Autumn,12.347010550996483,1,4.0
TTD403,18710,Electronics,Peshawar,8,4442,0.2583650803045533,2024-02-19 10:21:26,26354.74,7672.74,Store E,VIP,2024,February,Monday,Weekday,Winter,29.11332079162989,1,4.0
TTD404,19951,Sports,Islamabad,6,520,0.0489761495853604,2024-12-18 20:54:54,2967.19,807.43,Store A,Premium,2024,December,Wednesday,Weekday,Winter,27.211941264293827,1,2.0
TTD405,51198,Grocery,Queeta,14,4250,0.0201694115818801,2025-10-21 04:57:29,58299.92,8134.17,Store F,Regular,2025,October,Tuesday,Weekday,Autumn,13.952283296443632,1,1.0
TTD406,50824,Book,Peshawar,6,4803,0.2373136359048974,2024-07-24 20:44:30,21979.1,3455.53,Store E,Regular,2024,July,Wednesday,Weekday,Summer,15.721890341278764,1,1.0
TTD407,92257,Grocery,Peshawar,13,4919,0.062046728264728,2025-07-13 21:30:05,59979.3,13412.89,Store E,VIP,2025,July,Sunday,Weekend,Summer,22.362531740117007,1,1.0
TTD408,47149,Clothing,Lhore,1,4403,0.0683405323109232,2025-06-07 14:02:39,4102.1,792.7,Store B,VIP,2025,June,Saturday,Weekend,Summer,19.324248555617853,1,3.0
TTD409,71600,Electronics,Lhore,14,597,0.2166972070446168,2024-04-05 22:12:51,6546.84,906.46,Store B,Premium,2024,April,Friday,Weekday,Spring,13.84576375778238,1,4.0
TTD410,66083,Clothing,Islamabad,16,3454,0.1817138730480785,2024-08-28 00:29:34,45221.76,7327.67,Store A,Regular,2024,August,Wednesday,Weekday,Summer,16.203858496440652,1,3.0
TTD411,65559,Book,Faisabad,1,272,0.0063164669664522,2024-08-27 22:34:49,270.28,28.26,Store C,Premium,2024,August,Tuesday,Weekday,Summer,10.455823590350748,1,1.0
TTD412,93988,Grocery,Peshawar,5,997,0.2547286781519925,2025-09-17 12:34:13,3715.18,986.61,Store E,Regular,2025,September,Wednesday,Weekday,Autumn,26.55618301132112,1,1.0
TTD413,75511,Grocery,Islamabad,6,3325,0.101431058648814,2024-10-31 13:00:05,17926.45,3411.13,Store A,Premium,2024,October,Thursday,Weekday,Autumn,19.02847468405624,1,1.0
TTD414,38720,Sports,Queeta,10,570,0.0590819699024506,2025-04-22 23:32:56,5363.23,1558.2,Store F,Regular,2025,April,Tuesday,Weekday,Spring,29.053387604111705,1,2.0
TTD415,34729,Electronics,Karachi,17,1712,0.0332019093934862,2024-03-12 03:22:39,28137.69,5963.43,Store D,VIP,2024,March,Tuesday,Weekday,Spring,21.1937440493516,1,4.0
TTD416,59148,Clothing,Faisabad,6,4938,0.1472061476926874,2024-06-15 15:15:30,25266.58,6579.17,Store C,VIP,2024,June,Saturday,Weekend,Summer,26.039020714319072,1,3.0
TTD417,80108,Clothing,Faisabad,5,2685,0.1994878960722723,2024-09-26 01:32:41,10746.87,1154.96,Store C,Premium,2024,September,Thursday,Weekday,Autumn,10.746943063422188,1,3.0
TTD418,32991,Grocery,Faisabad,2,3775,0.2951565093818632,2024-01-09 22:19:40,5321.57,949.57,Store C,VIP,2024,January,Tuesday,Weekday,Winter,17.843794218623454,1,1.0
TTD419,17203,Sports,Faisabad,8,2895,0.0921685249527467,2024-01-01 22:36:49,21025.38,5776.49,Store C,Regular,2024,January,Monday,Weekday,Winter,27.47389107830632,1,2.0
TTD420,36557,Book,Faisabad,18,3332,0.0854345193155406,2025-10-15 06:58:19,54851.98,11743.0,Store C,Regular,2025,October,Wednesday,Weekday,Autumn,21.40852527110233,1,1.0
TTD421,30001,Sports,Karachi,5,3022,0.080562468750298,2025-04-25 07:30:27,13892.7,2471.64,Store D,Regular,2025,April,Friday,Weekday,Spring,17.790926169858988,1,2.0
TTD422,35966,Grocery,Karachi,8,4923,0.1921454619637005,2024-05-25 10:16:05,31816.54,5096.29,Store D,Regular,2024,May,Saturday,Weekend,Spring,16.01773794384933,1,1.0
TTD423,67791,Sports,Faisabad,15,3922,0.036197842453022,2024-12-22 11:32:05,56700.48,11025.28,Store C,VIP,2024,December,Sunday,Weekend,Winter,19.44477365976444,1,2.0
TTD424,23888,Electronics,Islamabad,19,4085,0.0117467319354601,2024-05-31 13:42:44,76703.28,18347.22,Store A,Premium,2024,May,Friday,Weekday,Spring,23.919733289110976,1,4.0
TTD425,93851,Clothing,Lhore,19,1824,0.1168523522300677,2025-12-23 01:49:02,30606.36,6297.56,Store B,Regular,2025,December,Tuesday,Weekday,Winter,20.57598486066295,1,3.0
TTD426,95474,Sports,Queeta,10,4434,0.2113926196130508,2024-04-16 13:03:48,34966.85,4941.41,Store F,Premium,2024,April,Tuesday,Weekday,Spring,14.13169902350369,1,2.0
TTD427,12055,Clothing,Faisabad,5,1856,0.0751417638850325,2025-01-31 20:14:29,8582.68,2072.33,Store C,VIP,2025,January,Friday,Weekday,Winter,24.14548835561852,1,3.0
TTD428,96331,Electronics,Faisabad,7,2382,0.0634498576851207,2024-05-19 13:50:22,15616.04,3304.98,Store C,VIP,2024,May,Sunday,Weekend,Spring,21.164008288913195,1,4.0
TTD429,52558,Book,Karachi,9,1129,0.1314251777099701,2025-05-24 04:47:10,8825.59,2458.93,Store D,Regular,2025,May,Saturday,Weekend,Spring,27.86136677547903,1,1.0
TTD430,31258,Grocery,Faisabad,1,3945,0.0133048597261734,2025-08-24 03:25:42,3892.51,413.56,Store C,VIP,2025,August,Sunday,Weekend,Summer,10.624507066134704,1,1.0
TTD431,70119,Grocery,Faisabad,2,1607,0.0915099927220285,2024-01-10 20:11:40,2919.89,731.07,Store C,Premium,2024,January,Wednesday,Weekday,Winter,25.03758703238821,1,1.0
TTD432,13738,Sports,Karachi,16,1310,0.0300902878439589,2025-01-13 21:14:12,20329.31,3473.37,Store D,Regular,2025,January,Monday,Weekday,Winter,17.08552823484909,1,2.0
TTD433,69440,Electronics,Lhore,13,1963,0.0355077737832177,2025-04-29 11:07:56,24612.88,6209.15,Store B,Regular,2025,April,Tuesday,Weekday,Spring,25.22723874654245,1,4.0
